"term","coef_reg_baja","coef_reg_alta"
"tf_texto_guide",0,0
"tf_texto_guido",0,0
"tf_texto_guilt",0.0474607859576836,0
"tf_texto_guilty",-0.0192718750030533,0
"tf_texto_gump",0,1.18967778522208e-05
"tf_texto_gun",0,0
"tf_texto_guns",0,0
"tf_texto_gus",-0.00963088500993544,0
"tf_texto_gut",0,0
"tf_texto_guts",0.120344518717314,0
"tf_texto_guy",0,0
"tf_texto_guy's",0.174354649758226,0
"tf_texto_guys",0,0
"tf_texto_gwyneth",0,0
"tf_texto_h",0,0
"tf_texto_ha",0,0
"tf_texto_habit",-0.095215866768296,0
"tf_texto_hack",-0.0477807471310536,0
"tf_texto_hackman",0,0
"tf_texto_hackneyed",-0.0457168622301883,0
"tf_texto_hair",0.00562328351029415,0
"tf_texto_haired",0,0
"tf_texto_half",0,0
"tf_texto_halfway",0,0
"tf_texto_hall",0,0
"tf_texto_halloween",-0.0189969782406562,0
"tf_texto_hammer",0,0
"tf_texto_hammond",0,0
"tf_texto_han",0,0
"tf_texto_hand",0.0129922127270011,0
"tf_texto_handed",0,0
"tf_texto_handful",0,0
"tf_texto_handle",0,0
"tf_texto_handled",0,0
"tf_texto_handles",0.0435328295371757,0
"tf_texto_handling",-0.0960172244278146,0
"tf_texto_hands",0,0
"tf_texto_handsome",0,0
"tf_texto_hang",0,0
"tf_texto_hanging",0,0
"tf_texto_hank",0,0
"tf_texto_hanks",0,0
"tf_texto_hannah",0,0
"tf_texto_hapless",0,0
"tf_texto_happen",0,0
"tf_texto_happened",0,0
"tf_texto_happening",0,0
"tf_texto_happens",-0.00585905042000438,0
"tf_texto_happily",-0.084041813187188,0
"tf_texto_happiness",0,0
"tf_texto_happy",0,0
"tf_texto_hard",0,0
"tf_texto_hardcore",0,0
"tf_texto_harder",0,0
"tf_texto_hardly",0,0
"tf_texto_harlem",0,0
"tf_texto_harm",0,0
"tf_texto_harmless",0.019483042577042,0
"tf_texto_harold",0,0
"tf_texto_harrelson",-0.0390102895121967,0
"tf_texto_harris",0,0
"tf_texto_harrison",0,0
"tf_texto_harrowing",0,0
"tf_texto_harry",-0.0740197223812565,0
"tf_texto_harry's",0,0
"tf_texto_harsh",-0.00276388119761732,0
"tf_texto_hart",0,0
"tf_texto_harvey",0.00615944083233019,0
"tf_texto_hat",-0.0516370680235239,0
"tf_texto_hate",0.00608290024722691,0
"tf_texto_hated",0.0178858836210892,0
"tf_texto_hates",0,0
"tf_texto_hatred",0,0
"tf_texto_haunt",-0.00744977391270037,0
"tf_texto_haunted",0,0
"tf_texto_haunting",0,0
"tf_texto_havoc",0,0
"tf_texto_hawtrey",0.178028943102898,0
"tf_texto_hayek",0,0
"tf_texto_head",0,0
"tf_texto_headache",-0.0737237749028988,0
"tf_texto_headed",-0.147219243866216,-0.0104085431774913
"tf_texto_heading",0,0
"tf_texto_heads",-0.00871841125852185,0
"tf_texto_health",0.000868197926516667,0
"tf_texto_healthy",0,0
"tf_texto_hear",-0.0428698777751414,0
"tf_texto_heard",0.0383592307804057,0
"tf_texto_hearing",0.00118787177840927,0
"tf_texto_hears",0,0
"tf_texto_heart",0,0.00130700149526364
"tf_texto_heartbreaking",0,0
"tf_texto_hearted",0,0
"tf_texto_heartfelt",0,0
"tf_texto_heartless",0.0386026468773008,0
"tf_texto_hearts",0,0
"tf_texto_heat",0.0264621685515887,0
"tf_texto_heather",0,0
"tf_texto_heaven",0,0
"tf_texto_heavily",0,0
"tf_texto_heavy",0,0
"tf_texto_heche",0.15896397072758,0
"tf_texto_heck",-0.00289749455085608,0
"tf_texto_heckerling",-0.055987262070868,0
"tf_texto_hedwig",0,0
"tf_texto_height",0.0081565050131481,0
"tf_texto_heist",0,0
"tf_texto_held",0,0
"tf_texto_helen",0,0
"tf_texto_hell",0,0
"tf_texto_help",0.0263229060619243,0
"tf_texto_helped",0,0
"tf_texto_helping",0,0
"tf_texto_helpless",0,0
"tf_texto_helps",0.00038968795797554,0
"tf_texto_hen",0,0
"tf_texto_hence",0,0
"tf_texto_henry",-0.036516151441423,0
"tf_texto_henstridge",0,0
"tf_texto_hereafter",0.0826070174270502,0
"tf_texto_hero",0,0
"tf_texto_heroes",0,0
"tf_texto_heroic",0,0
"tf_texto_heroin",0,0
"tf_texto_heroine",0,0
"tf_texto_heston",-0.114326675869523,0
"tf_texto_hewitt",0,0
"tf_texto_hey",0.00112020024909493,0
"tf_texto_hidden",0.00194249724663489,0
"tf_texto_hide",0,0
"tf_texto_hideous",-0.0928506128571139,0
"tf_texto_hides",0,0
"tf_texto_hiding",0,0
"tf_texto_high",0,0
"tf_texto_higher",0,0
"tf_texto_highest",0.014522613960358,0
"tf_texto_highlight",0,0
"tf_texto_highlights",-0.0126914481640033,0
"tf_texto_highly",0.0227963018508658,1.37822400726869e-05
"tf_texto_highway",0,0
"tf_texto_hilarious",0.0561459844345522,0.0790199974123295
"tf_texto_hilariously",0,0
"tf_texto_hill",0,0
"tf_texto_hills",0,0
"tf_texto_hint",0,0
"tf_texto_hints",0.00399706280802677,0
"tf_texto_hip",0.0119485683727453,0
"tf_texto_hire",0,0
"tf_texto_hired",-0.00701374486039832,0
"tf_texto_hires",0,0
"tf_texto_historical",0,0
"tf_texto_history",0.0247009011537656,0.0183885594886671
"tf_texto_hit",-0.00334718587347442,0
"tf_texto_hitchcock",0,0
"tf_texto_hitman",0,0
"tf_texto_hits",0,0
"tf_texto_hitting",0,0
"tf_texto_ho",-0.0577528929801973,0
"tf_texto_hockey",0,0
"tf_texto_hoffman",0,0
"tf_texto_hokey",0,0
"tf_texto_hold",0,0
"tf_texto_holding",0,0
"tf_texto_holds",0,0
"tf_texto_hole",0,0
"tf_texto_holes",0,0
"tf_texto_holiday",0.0456872428000184,0
"tf_texto_hollow",-0.00286648721450921,0
"tf_texto_holly",0,0
"tf_texto_hollywood",0,0
"tf_texto_hollywood's",0,0
"tf_texto_holmes",0,0
"tf_texto_holocaust",0,0
"tf_texto_holy",2.97602003061248e-05,0
"tf_texto_homage",0.000163241755766626,0
"tf_texto_home",0,0
"tf_texto_homer",0,0
"tf_texto_homes",-0.000797000922497947,0
"tf_texto_homicide",-0.00286007265754323,0
"tf_texto_homosexual",0,0
"tf_texto_honest",0,0
"tf_texto_honestly",0.00311382182504025,0
"tf_texto_honesty",-0.0357691189385346,0
"tf_texto_hong",0,0
"tf_texto_honor",0,0
"tf_texto_hood",-0.00069249236150584,0
"tf_texto_hook",-0.0353781224472251,0
"tf_texto_hooker",0,0
"tf_texto_hooks",0,0
"tf_texto_hop",0,0
"tf_texto_hope",0,0
"tf_texto_hoped",0.0941005327270329,0
"tf_texto_hopeful",-0.0283226053508309,0
"tf_texto_hopefully",-0.000190769913065934,0
"tf_texto_hopeless",0,0
"tf_texto_hopelessly",0,0
"tf_texto_hopes",0,0
"tf_texto_hoping",0.00756049252192047,0
"tf_texto_hopkins",0.0501077423748167,0
"tf_texto_hopper",-0.0253965933792439,0
"tf_texto_horizon",0,0
"tf_texto_horner",0,0
"tf_texto_horny",0,0
"tf_texto_horrible",0,0
"tf_texto_horribly",0.0231047467412052,0
"tf_texto_horrific",0,0
"tf_texto_horrifying",0,0
"tf_texto_horror",0,0
"tf_texto_horrors",0,0
"tf_texto_horse",-0.0806943629441381,0
"tf_texto_horses",-0.000614155388746731,0
"tf_texto_hospital",0,0
"tf_texto_host",0,0
"tf_texto_hostage",0,0
"tf_texto_hot",0,0
"tf_texto_hotel",0,0
"tf_texto_hour",-0.00613464851120579,0
"tf_texto_hours",0,0
"tf_texto_house",-9.61150941529325e-05,0
"tf_texto_household",0,0
"tf_texto_houses",-7.51188774644535e-05,0
"tf_texto_howard",0.00479547234869453,0
"tf_texto_however",0,0
"tf_texto_hudson",-0.113722146060557,0
"tf_texto_huge",0,0
"tf_texto_hugh",0,0
"tf_texto_hughes",-0.000204093457079626,0
"tf_texto_huh",0,0
"tf_texto_hum",0,0
"tf_texto_human",0.0131425392934543,2.46684280905609e-05
"tf_texto_humanity",0,0
"tf_texto_humans",-7.74249669090751e-05,0
"tf_texto_humbert",0.0523989296066489,0
"tf_texto_humor",-0.0040922141695961,0
"tf_texto_humorous",0,0
"tf_texto_humour",0,0
"tf_texto_hundred",0,0
"tf_texto_hundreds",0,0
"tf_texto_hungry",0.030359784182767,0
"tf_texto_hunt",0,0
"tf_texto_hunter",-0.060977238228452,0
"tf_texto_hunting",-0.00797370602025094,0
"tf_texto_hurley",0,0
"tf_texto_hurricane",0,0
"tf_texto_hurt",0.00224714079556422,0
"tf_texto_husband",0.0620096208071613,0
"tf_texto_husband's",0,0
"tf_texto_hush",0,0
"tf_texto_hustler",0,0
"tf_texto_hyde",0,0
"tf_texto_hype",0,0
"tf_texto_hyper",0.0166333251827072,0
"tf_texto_hysterical",0.0359106051633262,0
"tf_texto_ian",-0.0268113369548059,0
"tf_texto_ice",0,0
"tf_texto_iceberg",0,0
"tf_texto_ichabod",0,0
"tf_texto_icon",0,0
"tf_texto_id",0.000350467460992257,0
"tf_texto_idea",0,-0.00609295973704124
"tf_texto_ideal",0.0464410807570692,0
"tf_texto_ideas",0,0
"tf_texto_identify",0.124442536276659,0.00715668853810443
"tf_texto_identity",0,0
"tf_texto_idiot",0,0
"tf_texto_idiotic",-0.0648122790305352,-0.0227193834024901
"tf_texto_idiots",0,0
"tf_texto_ignore",0,0
"tf_texto_ignored",0,0
"tf_texto_ii",0.0389862943408354,0
"tf_texto_iii",-0.0241090525481128,0
"tf_texto_ill",-0.0367615362173833,0
"tf_texto_illegal",0,0
"tf_texto_image",0,0
"tf_texto_imagery",7.18343595502613e-05,0
"tf_texto_images",0,0
"tf_texto_imagination",0,0
"tf_texto_imaginative",0.0441487400449499,9.29347672500936e-05
"tf_texto_imagine",0,0
"tf_texto_immediate",-0.0152920703985046,0
"tf_texto_immediately",2.42346730609557e-05,0
"tf_texto_immensely",0,0
"tf_texto_impact",0,0
"tf_texto_impending",0,0
"tf_texto_implausible",0,0
"tf_texto_importance",-4.60701666282983e-05,0
"tf_texto_important",8.5050073881447e-05,0
"tf_texto_importantly",6.02832665873825e-05,0
"tf_texto_imposing",0,0
"tf_texto_impossible",0,0
"tf_texto_impress",0,0
"tf_texto_impressed",0,0
"tf_texto_impression",-0.0085526999730293,-6.64685335840499e-05
"tf_texto_impressive",0.0361323755950606,0
"tf_texto_imprisoned",0,0
"tf_texto_improve",0,0
"tf_texto_improved",0.0502963519672891,0
"tf_texto_improvement",0.00313701905850733,0
"tf_texto_inability",0,0
"tf_texto_inane",-0.0660598996157053,0
"tf_texto_inappropriate",0,0
"tf_texto_inch",-0.0154571483741191,0
"tf_texto_incident",0,0
"tf_texto_incidentally",0,0
"tf_texto_include",-0.00739777642204609,0
"tf_texto_included",0.0185555938940452,0
"tf_texto_includes",0,0
"tf_texto_including",0.025745197298574,0
"tf_texto_incompetent",-0.0228295443106947,0
"tf_texto_incomprehensible",-0.00908050553619546,0
"tf_texto_increasingly",0,0
"tf_texto_incredible",0,0
"tf_texto_incredibly",-0.00319255633254362,0
"tf_texto_indeed",0,0
"tf_texto_independence",-0.0397817718280594,0
"tf_texto_independent",0,0
"tf_texto_indian",0,0
"tf_texto_indiana",0,0
"tf_texto_indie",-0.0876414578478197,0
"tf_texto_individual",0,0
"tf_texto_individuals",0.00486145335952503,0
"tf_texto_inducing",0,0
"tf_texto_industrial",0,0
"tf_texto_industry",0,0
"tf_texto_indy",0,0
"tf_texto_ineffective",0.0248577631276752,0
"tf_texto_inept",-0.0855812887619198,-0.0464514120593956
"tf_texto_inevitable",0,0
"tf_texto_inevitably",0,0
"tf_texto_inexplicably",0,0
"tf_texto_infamous",-0.0218058521515883,0
"tf_texto_inferior",0,0
"tf_texto_influence",0,0
"tf_texto_influenced",0,0
"tf_texto_information",0,0
"tf_texto_informs",-7.26493566238411e-05,0
"tf_texto_ingredients",0,0
"tf_texto_inhabitants",0,0
"tf_texto_inherent",0,0
"tf_texto_initial",0,0
"tf_texto_initially",0,0.00146071690467559
"tf_texto_inject",0,0
"tf_texto_inmates",-0.00233698049666396,0
"tf_texto_inner",0.0128385736288447,0
"tf_texto_innocence",0,0
"tf_texto_innocent",0,0
"tf_texto_innovative",0,0
"tf_texto_ins",0,0
"tf_texto_insane",0,0
"tf_texto_insanity",0,0
"tf_texto_insects",0,0
"tf_texto_insert",0,0
"tf_texto_inside",0.0334733812517297,0
"tf_texto_insight",0,0
"tf_texto_insightful",0,0
"tf_texto_insipid",0,0
"tf_texto_insists",-0.0299054403503776,0
"tf_texto_inspector",0.0419683433293328,0
"tf_texto_inspiration",0,0
"tf_texto_inspired",0.0127023777825808,0
"tf_texto_inspires",0,0
"tf_texto_inspiring",0,0
"tf_texto_installment",0,0
"tf_texto_instance",0.000267955613694277,0
"tf_texto_instances",0,0
"tf_texto_instant",0,0
"tf_texto_instantly",0.0629923024828902,0
"tf_texto_instead",0,0
"tf_texto_instinct",0,0
"tf_texto_instincts",0,0
"tf_texto_institution",0,0
"tf_texto_insult",0,-2.27179905821754e-05
"tf_texto_insulting",-0.0274118696652073,-0.0235496020845856
"tf_texto_insurance",0.040110774289595,0
"tf_texto_insurrection",0,0
"tf_texto_intellectual",0,0
"tf_texto_intellectually",0,0
"tf_texto_intelligence",0,0
"tf_texto_intelligent",0.0184027850623779,0
"tf_texto_intended",0,0
"tf_texto_intense",0,0
"tf_texto_intensity",0,0
"tf_texto_intent",-0.090206356847395,0
"tf_texto_intention",-0.101228292303146,0
"tf_texto_intentionally",0,0
"tf_texto_intentions",0,0
"tf_texto_interact",0,0
"tf_texto_interaction",0,0
"tf_texto_interest",0.000750286637929459,0
"tf_texto_interested",0,0
"tf_texto_interesting",0,0
"tf_texto_interestingly",0,0
"tf_texto_interests",0,0
"tf_texto_internal",0,0
"tf_texto_international",0,0
"tf_texto_internet",0,0
"tf_texto_interpretation",0,0
"tf_texto_interrupted",0,0
"tf_texto_interview",0.175214861490735,0.000200505005002153
"tf_texto_interviews",-0.0327828991882719,0
"tf_texto_intricate",0,0
"tf_texto_intrigue",0,0
"tf_texto_intriguing",0,0
"tf_texto_introduce",0,0
"tf_texto_introduced",0,0
"tf_texto_introduces",0,0
"tf_texto_introducing",0,0
"tf_texto_introduction",0,0
"tf_texto_invasion",0,0
"tf_texto_invented",0,0
"tf_texto_inventive",0.0768438788558572,0
"tf_texto_invested",0,0
"tf_texto_investigate",0,0
"tf_texto_investigating",0,0
"tf_texto_investigation",0,0
"tf_texto_investigator",0,0
"tf_texto_invisible",0,0
"tf_texto_invited",0,0
"tf_texto_invites",0.0175445713375986,0
"tf_texto_involve",-0.124143068969216,0
"tf_texto_involved",0,0
"tf_texto_involvement",0,0
"tf_texto_involves",0,0
"tf_texto_involving",0,0
"tf_texto_iq",0,0
"tf_texto_irene",-0.0638148324182262,0
"tf_texto_irish",0,0
"tf_texto_iron",0.192495215239979,0
"tf_texto_ironic",0,0
"tf_texto_ironically",-0.0092167222685809,0
"tf_texto_irony",0,0
"tf_texto_irrelevant",0,0
"tf_texto_irresistible",0,0
"tf_texto_irritating",0.0268676427242508,0
"tf_texto_ish",6.86688376315669e-05,0
"tf_texto_island",0,0
"tf_texto_isolated",0,0
"tf_texto_issue",0,0
"tf_texto_issues",0,0.00375033553792738
"tf_texto_it'll",0,0
"tf_texto_italian",0.0227601805647017,0.0179154648776166
"tf_texto_ivy",0,0
"tf_texto_j",0,0
"tf_texto_jack",-0.0336083886816023,0
"tf_texto_jack's",0,0
"tf_texto_jackal",0,0
"tf_texto_jacket",0,0
"tf_texto_jackie",0.0301588802549882,3.0350431277954e-05
"tf_texto_jackie's",0,0
"tf_texto_jackson",0,0
"tf_texto_jacob",0,0
"tf_texto_jacques",0,0
"tf_texto_jail",-0.0869178333768024,0
"tf_texto_jake",0,0
"tf_texto_jakob",-0.000321727295245254,0
"tf_texto_james",0,0
"tf_texto_jamie",0,0
"tf_texto_jan",0,0
"tf_texto_jane",0.036019428434931,0
"tf_texto_janeane",0,0
"tf_texto_janet",0,0
"tf_texto_janitor",0,0
"tf_texto_janssen",0,0
"tf_texto_japanese",0,0
"tf_texto_jar",0,0
"tf_texto_jarring",-0.0237903810198057,0
"tf_texto_jason",0,0
"tf_texto_jaw",0.00374447087740442,0
"tf_texto_jawbreaker",0,0
"tf_texto_jaws",0,0
"tf_texto_jay",-0.00322667152011924,0
"tf_texto_jazz",0.0153286757347821,0
"tf_texto_jealous",-0.0860119967933328,0
"tf_texto_jealousy",0,0
"tf_texto_jean",0,0
"tf_texto_jeanne",0.0131569946210122,0
"tf_texto_jedi",0.00282625936395566,0
"tf_texto_jeff",0,0
"tf_texto_jeffrey",-0.00132141191257841,0
"tf_texto_jennifer",-0.00124224546962939,0
"tf_texto_jeopardy",-0.0174165491114488,-0.000506570822700984
"tf_texto_jeremy",0,0
"tf_texto_jericho",0,0
"tf_texto_jerk",0,0
"tf_texto_jerry",0,0
"tf_texto_jersey",0,0
"tf_texto_jesse",-0.127172760260307,0
"tf_texto_jessica",0.0103796508408846,0
"tf_texto_jesus",0.0018630038914443,0
"tf_texto_jet",0.00453144984598936,0
"tf_texto_jewel",-0.0196838389306279,0
"tf_texto_jewish",0,0
"tf_texto_jews",0,0
"tf_texto_jim",-0.000462964906080498,0
"tf_texto_jimmie",0,0
"tf_texto_jimmy",0.00936416650225635,0
"tf_texto_joan",0,0
"tf_texto_job",0.0664903856339339,0.0150979409514603
"tf_texto_joblo",0.000332111807360954,0
"tf_texto_jobs",0.0318950112870756,0
"tf_texto_joe",0.0546951654281483,0
"tf_texto_joe's",0,0
"tf_texto_joel",-0.0120374549813075,0
"tf_texto_joey",-0.0106746326096267,0
"tf_texto_john",0,0
"tf_texto_john's",0.0104375853456957,0
"tf_texto_johnny",0,0
"tf_texto_johnson",-0.0153283001797476,0
"tf_texto_join",-0.0168996867650449,0
"tf_texto_joined",0,0
"tf_texto_joining",0,0
"tf_texto_joins",0.108767994329147,0
"tf_texto_joke",-0.034273610918857,0
"tf_texto_joker",-0.0424828556311558,0
"tf_texto_jokes",0,0
"tf_texto_jolie",-0.00315291020485073,0
"tf_texto_jon",0,0
"tf_texto_jonathan",0,0
"tf_texto_jones",0,0
"tf_texto_jordan",0,0
"tf_texto_joseph",0,0
"tf_texto_josh",-0.044471435980739,0
"tf_texto_josie",0,0
"tf_texto_journalist",0,0
"tf_texto_journey",0,0
"tf_texto_jovovich",0,0
"tf_texto_joy",0,0
"tf_texto_jr",0.00947302745931646,0
"tf_texto_judd",-0.0691567697732248,0
"tf_texto_jude",0,0
"tf_texto_judge",0,0
"tf_texto_judgement",0.114073833900717,0
"tf_texto_judging",-0.118155582944049,0
"tf_texto_judgment",0,0
"tf_texto_judith",-0.0930484414689985,0
"tf_texto_julia",0,0
"tf_texto_julianne",-0.0724820180149802,0
"tf_texto_julie",-0.0464805330498703,0
"tf_texto_juliet",0,0
"tf_texto_july",0.0144866861464969,0
"tf_texto_jump",0,0
"tf_texto_jumping",-0.000812078555260604,0
"tf_texto_jumps",0,0
"tf_texto_jungle",-0.0380128441128707,0
"tf_texto_junior",0,0
"tf_texto_junk",0,0
"tf_texto_jurassic",0.000422208416381353,0
"tf_texto_jury",0,0
"tf_texto_just",0,0
"tf_texto_justice",0.0122105906685116,0.00738979466456499
"tf_texto_justify",-0.13572134295341,0
"tf_texto_justin",-0.07562374425783,0
"tf_texto_juvenile",0.0183758748016931,0
"tf_texto_k",0,0
"tf_texto_kane",0,0
"tf_texto_karen",0.0597579074917376,0
"tf_texto_kate",0,0
"tf_texto_kathleen",-0.0698905291736485,0
"tf_texto_kathy",0,0
"tf_texto_katie",0,0
"tf_texto_kay",0,0
"tf_texto_keanu",0,0
"tf_texto_keaton",0,0
"tf_texto_keener",0,0
"tf_texto_keep",0,0
"tf_texto_keeping",0,0
"tf_texto_keeps",0,0
"tf_texto_keitel",0.0494377737373745,0
"tf_texto_kelly",0,0
"tf_texto_ken",-0.0432803959660959,0
"tf_texto_kennedy",0,0
"tf_texto_kenneth",0,0
"tf_texto_kenny",0,0
"tf_texto_kenobi",0,0
"tf_texto_kept",0,0
"tf_texto_kermit",0,0
"tf_texto_kevin",-0.0123273133557867,0
"tf_texto_kevin's",0,0
"tf_texto_key",0,0
"tf_texto_kick",0,0
"tf_texto_kicked",0.0622660248192647,0
"tf_texto_kicking",0,0
"tf_texto_kicks",-0.00341990710482956,0
"tf_texto_kid",0.0723860100903818,0
"tf_texto_kidman",0.00528423037463906,0
"tf_texto_kidnap",-0.0352986239456463,0
"tf_texto_kidnapped",0,0
"tf_texto_kidnapping",0,0
"tf_texto_kids",0,0
"tf_texto_kiki",0,0
"tf_texto_kill",-0.0223389206314894,0
"tf_texto_killed",-0.0735153939531522,0
"tf_texto_killer",0.00755525718118326,0
"tf_texto_killer's",0,0
"tf_texto_killers",0,0
"tf_texto_killing",0,0
"tf_texto_killings",0,0
"tf_texto_kills",-0.0235974800947651,0
"tf_texto_kilmer",-0.0519458146554928,0
"tf_texto_kim",0,0
"tf_texto_kind",0,0
"tf_texto_kinda",0,0
"tf_texto_kinds",0.0302366184153747,0
"tf_texto_king",0,0
"tf_texto_king's",0,0
"tf_texto_kingdom",0,0
"tf_texto_kingpin",0.0148296353759988,0
"tf_texto_kings",0,0
"tf_texto_kingsley",0,0
"tf_texto_kinnear",0,0
"tf_texto_kirk",0,0
"tf_texto_kiss",-9.76080353344372e-05,0
"tf_texto_kissed",0,0
"tf_texto_kissing",0,0
"tf_texto_kit",0,0
"tf_texto_klein",0.00326721357420956,0
"tf_texto_kline",-0.182294657651997,0
"tf_texto_knew",0,0
"tf_texto_knife",0,0
"tf_texto_knight",0,0
"tf_texto_knights",0,0
"tf_texto_knock",0.00104434347520745,0
"tf_texto_know",0,0
"tf_texto_knowing",0.00202245454887871,0
"tf_texto_knowledge",0,0
"tf_texto_known",0.0136625334400834,0
"tf_texto_knows",0,0
"tf_texto_kombat",-4.14483961011396e-05,0
"tf_texto_kong",0.00616843052085173,0
"tf_texto_kubrick",0.013230161980698,0
"tf_texto_kubrick's",0,0
"tf_texto_kudos",0,0
"tf_texto_kudrow",0.036411066683342,0
"tf_texto_kung",0,0
"tf_texto_kurt",-0.0411169932132268,0
"tf_texto_kurtz",-0.0290348320060858,0
"tf_texto_kyle",0,0
"tf_texto_l",0,0
"tf_texto_la",0.0213987653201932,0
"tf_texto_lab",0,0
"tf_texto_label",0,0
"tf_texto_labor",0,0
"tf_texto_laced",0,0
"tf_texto_lack",0,0
"tf_texto_lacking",0,0
"tf_texto_lackluster",-0.00150374748818079,-0.0293746481135423
"tf_texto_lacks",-0.00834866262193662,0
"tf_texto_laden",0.035603397415258,0
"tf_texto_ladies",0,0
"tf_texto_lady",0,0
"tf_texto_laid",0,0
"tf_texto_lake",0,0
"tf_texto_lambeau",0,0
"tf_texto_lambs",0,0
"tf_texto_lame",-0.0586071703237233,-0.0772427321261218
"tf_texto_lance",0,0
"tf_texto_land",0,0
"tf_texto_landing",-0.0247995053999743,0
"tf_texto_lands",0,0
"tf_texto_landscape",0,0
"tf_texto_lane",0,0
"tf_texto_lange",-5.89261972023448e-05,0
"tf_texto_language",0,0
"tf_texto_lara",0,0
"tf_texto_large",0.0465678291845117,0
"tf_texto_largely",0.00169736480297429,0
"tf_texto_larger",0,0
"tf_texto_larry",0,0
"tf_texto_las",0,0
"tf_texto_last",0,0
"tf_texto_lasting",0,0
"tf_texto_late",-0.00133472117724119,0
"tf_texto_lately",0,0
"tf_texto_later",0,0
"tf_texto_latest",0,0
"tf_texto_latter",0,0
"tf_texto_laugh",-0.000393486692301992,0
"tf_texto_laughable",-0.0172408297575902,-0.0188677449956893
"tf_texto_laughably",-0.00667145738434567,0
"tf_texto_laughed",0.0234325994650734,0
"tf_texto_laughing",0.00258997812807639,0
"tf_texto_laughs",0,0
"tf_texto_laughter",0,0
"tf_texto_laura",0,0
"tf_texto_lauren",0,0
"tf_texto_laurence",0.0896730980257386,0
"tf_texto_lavish",0.0171243468426094,0
"tf_texto_law",0,0
"tf_texto_lawrence",0,0
"tf_texto_laws",0,0
"tf_texto_lawyer",0,0
"tf_texto_lay",0.0414800414364063,0
"tf_texto_lays",0,0
"tf_texto_lazy",0,0
"tf_texto_lead",0,0
"tf_texto_leader",0,0
"tf_texto_leaders",0.094765040802267,0
"tf_texto_leadership",0,0
"tf_texto_leading",0,0
"tf_texto_leads",0,0
"tf_texto_league",0,0
"tf_texto_lean",0,0
"tf_texto_leap",0.00208745369028023,0
"tf_texto_leaps",0,0
"tf_texto_learn",0,0
"tf_texto_learned",0,0
"tf_texto_learning",0,0
"tf_texto_learns",0.0161397073800227,0
"tf_texto_leary",0,0
"tf_texto_least",0,-0.00517565860251585
"tf_texto_leather",0,0
"tf_texto_leave",0.0219120825684007,0
"tf_texto_leaves",-0.000543723925946366,0
"tf_texto_leaving",0,0
"tf_texto_lebowski",0.0499778666262653,0
"tf_texto_led",0.0259351134633755,0
"tf_texto_leder",0,0
"tf_texto_lee",0,0
"tf_texto_left",0,0
"tf_texto_legal",0,0
"tf_texto_legend",0,0
"tf_texto_legendary",0,0
"tf_texto_legends",0,0
"tf_texto_legs",-0.00140478951878101,0
"tf_texto_leigh",0.0155045041354707,0
"tf_texto_leila",0,0
"tf_texto_lemmon",0.00662260114604431,0
"tf_texto_lend",0,0
"tf_texto_lends",0,0
"tf_texto_length",-0.0356752549785695,0
"tf_texto_lengths",0,0
"tf_texto_lengthy",0,0
"tf_texto_leo",-0.199207587442828,0
"tf_texto_leonard",0,0
"tf_texto_leonardo",-0.030770439579766,0
"tf_texto_leoni",0.000367684652916644,0
"tf_texto_les",0.097574722000758,0
"tf_texto_lesbian",0,0
"tf_texto_leslie",0,0
"tf_texto_less",0.00433476143657501,0
"tf_texto_lesser",0,0
"tf_texto_lesson",0,0
"tf_texto_lessons",0.0908084435154252,0
"tf_texto_lester",0,0
"tf_texto_let",0,0
"tf_texto_letdown",0,0
"tf_texto_lethal",-0.0697891100475943,-0.002948629160441
"tf_texto_lets",0,0
"tf_texto_letter",0,0
"tf_texto_letters",-0.00680999166606461,0
"tf_texto_letting",0.00624236705539085,0
"tf_texto_level",0,0
"tf_texto_levels",0,0
"tf_texto_levy",0,0
"tf_texto_lewis",0,0
"tf_texto_li",-0.00251570634463051,0
"tf_texto_liam",0,0
"tf_texto_liar",0.000444713582489709,0
"tf_texto_libby",0,0
"tf_texto_lie",0,0
"tf_texto_lies",0,0
"tf_texto_lieutenant",0.0121422048397923,0
"tf_texto_liev",0,0
"tf_texto_life",0.0147339733128,0.0291667107922774
"tf_texto_lifeless",-0.059031424921195,0
"tf_texto_lifestyle",0,0
"tf_texto_lifetime",0.00294539141555409,0
"tf_texto_lift",0,0
"tf_texto_lifted",0,0
"tf_texto_light",0,0
"tf_texto_lighthearted",0,0
"tf_texto_lighting",-0.00213709776534997,0
"tf_texto_lightning",0,0
"tf_texto_lights",0,0
"tf_texto_likable",0,0
"tf_texto_like",0,0
"tf_texto_likeable",0.00705851303854423,0
"tf_texto_liked",0.0156551425973075,0
"tf_texto_likely",-0.00211101880920764,0
"tf_texto_likes",0,0
"tf_texto_liking",0,0
"tf_texto_limited",0,0
"tf_texto_limits",0,0
"tf_texto_linda",0.154333304970815,0
"tf_texto_lindo",0,0
"tf_texto_line",0.000703116447713329,0
"tf_texto_linear",-0.0288060863836538,0
"tf_texto_liner",0,0
"tf_texto_liners",0,0
"tf_texto_lines",0,0
"tf_texto_link",0.00403448985170747,0
"tf_texto_lion",-0.0499691050690892,0
"tf_texto_lip",-0.0617127195591767,0
"tf_texto_lips",0,0
"tf_texto_lisa",0,0
"tf_texto_list",0,0
"tf_texto_listen",0,0
"tf_texto_listening",0,0
